257, 295.69, 983.98, 31.10
258, 295.51, 984.00, 31.10
259, 295.09, 984.05, 31.10
260, 295.51, 984.00, 31.10
261, 295.51, 984.00, 31.10
262, 296.11, 983.93, 31.10
263, 295.77, 983.97, 31.10
264, 295.51, 984.00, 31.10
266, 295.51, 984.00, 31.10
267, 295.69, 983.98, 31.10
268, 296.03, 983.94, 31.10
269, 295.69, 983.98, 31.10
270, 295.86, 983.96, 31.10
271, 295.51, 984.00, 31.10
272, 295.51, 984.00, 31.10
273, 296.37, 983.90, 31.10
274, 295.69, 983.98, 31.10
275, 296.20, 983.92, 31.10
277, 296.28, 983.91, 31.10
278, 296.45, 983.89, 31.10
279, 296.62, 983.87, 31.10
280, 296.88, 983.84, 31.10
281, 296.79, 983.85, 31.10
282, 296.28, 983.91, 31.10
283, 296.54, 983.88, 31.10
284, 296.54, 983.88, 31.10
285, 296.20, 983.92, 31.10
286, 295.51, 984.00, 31.10
288, 295.26, 984.03, 31.10
289, 295.26, 984.03, 31.10
290, 295.26, 984.03, 31.20
291, 295.77, 983.97, 31.20
292, 295.35, 984.02, 31.20
293, 295.35, 984.02, 31.20
294, 295.00, 984.06, 31.20
295, 294.58, 984.11, 31.20
296, 295.77, 983.97, 31.20
297, 295.94, 983.95, 31.10
299, 296.03, 983.94, 31.20
300, 293.98, 984.18, 31.30
301, 294.24, 984.15, 31.30
302, 294.66, 984.10, 31.20
303, 295.35, 984.02, 31.20
304, 294.66, 984.10, 31.20
305, 294.75, 984.09, 31.30
306, 294.75, 984.09, 31.20
307, 294.66, 984.10, 31.20
308, 295.35, 984.02, 31.10
309, 295.86, 983.96, 31.10
311, 294.49, 984.12, 31.20
312, 294.24, 984.15, 31.20
313, 294.32, 984.14, 31.20
314, 295.26, 984.03, 31.10
315, 296.20, 983.92, 31.10
316, 296.11, 983.93, 31.10
317, 295.77, 983.97, 31.10
318, 295.17, 984.04, 31.10
319, 295.26, 984.03, 31.10
320, 295.86, 983.96, 31.10
322, 295.00, 984.06, 31.10
323, 294.58, 984.11, 31.10
324, 295.77, 983.97, 31.10
325, 295.35, 984.02, 31.00
326, 294.66, 984.10, 31.00
327, 294.58, 984.11, 31.10
328, 295.77, 983.97, 31.00
329, 295.69, 983.98, 31.00
330, 294.41, 984.13, 31.10
331, 294.66, 984.10, 31.10
333, 293.90, 984.19, 31.10
334, 293.73, 984.21, 31.10
335, 293.98, 984.18, 31.10
336, 294.49, 984.12, 31.10
337, 294.83, 984.08, 31.10
338, 295.00, 984.06, 31.10
339, 295.60, 983.99, 31.00
340, 295.35, 984.02, 31.10
341, 296.11, 983.93, 31.00
